ingredient_id,ingredient_name,ingredient_editor_id,ingredient_origin_plugin,ingredient_winning_plugin,ingredient_fixed_form_id,ingredient_load_order_form_id,effect_id,effect_name,effect_editor_id,effect_origin_plugin,effect_winning_plugin,effect_fixed_form_id,effect_load_order_form_id,effect_type,effect_order,magnitude,duration,weight,value
"green_butterfly_wing","Green Butterfly Wing","ccBGSSSE025_GreenButterfly","ccBGSSSE025-AdvDSGS.esm","LoreRim - Alchemy Tweaks.esp","05059151","0C059151","invisibility","Invisibility","REQ_Alch_Invisibillity","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB3D","0003EB3D","positive","4","0.000000","4","0.100000","30"
"spiddal_stick","Spiddal Stick","ccBGSSSE067_IngredientSpiddalStick","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C15","0B024C15","damage_health","Damage Health","REQ_Alch_DamageHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB42","0003EB42","negative","1","8.000000","0","0.100000","25"
"spiddal_stick","Spiddal Stick","ccBGSSSE067_IngredientSpiddalStick","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C15","0B024C15","damage_magicka","Damage Magicka","REQ_Alch_DamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2B6","0003A2B6","negative","2","16.000000","0","0.100000","25"
"spiddal_stick","Spiddal Stick","ccBGSSSE067_IngredientSpiddalStick","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C15","0B024C15","weakness_to_fire","Weakness to Fire","REQ_Alch_WeaknessFire","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2D","00073F2D","negative","3","4.000000","30","0.100000","25"
"spiddal_stick","Spiddal Stick","ccBGSSSE067_IngredientSpiddalStick","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C15","0B024C15","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","4","2.000000","20","0.100000","25"
"bloodgrass","Bloodgrass","ccBGSSSE067_IngredientBloodgrass","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C13","0B024C13","invisibility","Invisibility","REQ_Alch_Invisibillity","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB3D","0003EB3D","positive","1","0.000000","6","0.100000","25"
"bloodgrass","Bloodgrass","ccBGSSSE067_IngredientBloodgrass","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C13","0B024C13","resist_poison","Resist Poison","REQ_Alch_ResistPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090041","00090041","positive","2","6.000000","120","0.100000","25"
"bloodgrass","Bloodgrass","ccBGSSSE067_IngredientBloodgrass","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C13","0B024C13","slow","Slow","REQ_Alch_Slow","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F25","00073F25","negative","3","50.000000","6","0.100000","25"
"bloodgrass","Bloodgrass","ccBGSSSE067_IngredientBloodgrass","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C13","0B024C13","fortify_health","Fortify Health","REQ_Alch_FortifyHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF3","0003EAF3","positive","4","8.000000","300","0.100000","25"
"harrada","Harrada","ccBGSSSE067_IngredientHarrada","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C11","0B024C11","damage_health","Damage Health","REQ_Alch_DamageHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB42","0003EB42","negative","1","8.000000","0","0.100000","25"
"harrada","Harrada","ccBGSSSE067_IngredientHarrada","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C11","0B024C11","damage_magicka","Damage Magicka","REQ_Alch_DamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2B6","0003A2B6","negative","2","16.000000","0","0.100000","25"
"harrada","Harrada","ccBGSSSE067_IngredientHarrada","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C11","0B024C11","paralysis","Paralysis","REQ_Alch_Paralysis","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F30","00073F30","negative","3","0.000000","2","0.100000","25"
"harrada","Harrada","ccBGSSSE067_IngredientHarrada","ccbgssse067-daedinv.esm","LoreRim - Alchemy Tweaks.esp","05024C11","0B024C11","damage_magicka_regeneration","Damage Magicka Regeneration","REQ_Alch_DamageMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2B","00073F2B","negative","4","32.000000","60","0.100000","25"
"wild_grass_pod","Wild Grass Pod","DLCDwarvenPuzzleDungeonSpikyGrassPod01","cctwbsse001-puzzledungeon.esm","LoreRim - Alchemy Tweaks.esp","05019D3A","07019D3A","resist_poison","Resist Poison","REQ_Alch_ResistPoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00090041","00090041","positive","1","6.000000","120","0.100000","1"
"wild_grass_pod","Wild Grass Pod","DLCDwarvenPuzzleDungeonSpikyGrassPod01","cctwbsse001-puzzledungeon.esm","LoreRim - Alchemy Tweaks.esp","05019D3A","07019D3A","damage_maximum_magicka","Damage Maximum Magicka","REQ_Alch_DamageMaximumMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F27","00073F27","negative","2","16.000000","60","0.100000","1"
"wild_grass_pod","Wild Grass Pod","DLCDwarvenPuzzleDungeonSpikyGrassPod01","cctwbsse001-puzzledungeon.esm","LoreRim - Alchemy Tweaks.esp","05019D3A","07019D3A","fortify_alteration","Fortify Alteration","REQ_Alch_FortifyAlteration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB24","0003EB24","positive","3","4.000000","120","0.100000","1"
"wild_grass_pod","Wild Grass Pod","DLCDwarvenPuzzleDungeonSpikyGrassPod01","cctwbsse001-puzzledungeon.esm","LoreRim - Alchemy Tweaks.esp","05019D3A","07019D3A","restore_magicka","Restore Magicka","REQ_Alch_RestoreMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB17","0003EB17","positive","4","1.000000","20","0.100000","1"
"spadefish","Spadefish","ccBGSSSE001_PinnateSpadefishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F3","060008F3","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","1.000000","20","0.250000","15"
"spadefish","Spadefish","ccBGSSSE001_PinnateSpadefishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F3","060008F3","fortify_lockpicking","Fortify Lockpicking","REQ_Alch_FortifyLockpicking","Requiem.esp","Requiem - Alchemy Redone.esp","0A0BCC54","8A0BCC54","positive","2","0.400000","120","0.250000","15"
"spadefish","Spadefish","ccBGSSSE001_PinnateSpadefishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F3","060008F3","fortify_pickpocket","Fortify Pickpocket","REQ_Alch_FortifyPickpocket","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB20","0003EB20","positive","3","4.000000","120","0.250000","15"
"spadefish","Spadefish","ccBGSSSE001_PinnateSpadefishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F3","060008F3","cure_disease","Cure Disease","REQ_Alch_CureDisease","Skyrim.esm","Requiem - Alchemy Redone.esp","000AE722","000AE722","positive","4","5.000000","0","0.250000","15"
"juvenile_mudcrab","Juvenile Mudcrab","ccBGSSSE001_JuvenileMudcrabIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F2","060008F2","fortify_stamina_regeneration","Fortify Stamina Regeneration","REQ_Alch_FortifyStaminaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB08","0003EB08","positive","1","16.000000","300","0.250000","10"
"juvenile_mudcrab","Juvenile Mudcrab","ccBGSSSE001_JuvenileMudcrabIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F2","060008F2","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","2","4.000000","600","0.250000","10"
"juvenile_mudcrab","Juvenile Mudcrab","ccBGSSSE001_JuvenileMudcrabIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F2","060008F2","cure_disease","Cure Disease","REQ_Alch_CureDisease","Skyrim.esm","Requiem - Alchemy Redone.esp","000AE722","000AE722","positive","3","5.000000","0","0.250000","10"
"juvenile_mudcrab","Juvenile Mudcrab","ccBGSSSE001_JuvenileMudcrabIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F2","060008F2","fortify_two_handed","Fortify Two-Handed","REQ_Alch_FortifyDamage_TwoHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1A","0003EB1A","positive","4","4.000000","120","0.250000","10"
"lyretail_anthias","Lyretail Anthias","ccBGSSSE001_LyretailAnthiasIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F1","060008F1","restore_magicka","Restore Magicka","REQ_Alch_RestoreMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB17","0003EB17","positive","1","1.000000","20","0.250000","30"
"lyretail_anthias","Lyretail Anthias","ccBGSSSE001_LyretailAnthiasIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F1","060008F1","fortify_alteration","Fortify Alteration","REQ_Alch_FortifyAlteration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB24","0003EB24","positive","2","4.000000","120","0.250000","30"
"lyretail_anthias","Lyretail Anthias","ccBGSSSE001_LyretailAnthiasIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F1","060008F1","fortify_conjuration","Fortify Conjuration","REQ_Alch_FortifyConjuration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB25","0003EB25","positive","3","6.000000","120","0.250000","30"
"lyretail_anthias","Lyretail Anthias","ccBGSSSE001_LyretailAnthiasIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F1","060008F1","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","4","4.000000","600","0.250000","30"
"angler_larvae","Angler Larvae","ccBGSSSE001_AnglerLarvaeIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F0","060008F0","lingering_damage_health","Lingering Damage Health","REQ_Alch_LingeringDamageHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0010AA4A","0010AA4A","negative","1","1.000000","15","0.250000","1"
"angler_larvae","Angler Larvae","ccBGSSSE001_AnglerLarvaeIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F0","060008F0","fortify_stamina_regeneration","Fortify Stamina Regeneration","REQ_Alch_FortifyStaminaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB08","0003EB08","positive","2","16.000000","300","0.250000","1"
"angler_larvae","Angler Larvae","ccBGSSSE001_AnglerLarvaeIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F0","060008F0","waterbreathing","Waterbreathing","REQ_Alch_Waterbreathing","Skyrim.esm","Requiem - Alchemy Redone.esp","0003AC2D","0003AC2D","positive","3","0.000000","24","0.250000","1"
"angler_larvae","Angler Larvae","ccBGSSSE001_AnglerLarvaeIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008F0","060008F0","fortify_two_handed","Fortify Two-Handed","REQ_Alch_FortifyDamage_TwoHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1A","0003EB1A","positive","4","4.000000","120","0.250000","1"
"goldfish","Goldfish","ccBGSSSE001_GoldfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EF","060008EF","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","1","1.000000","20","0.250000","10"
"goldfish","Goldfish","ccBGSSSE001_GoldfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EF","060008EF","fortify_armor_rating","Fortify Armor Rating","REQ_Alch_FortifyArmorRating","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1E","0003EB1E","positive","2","12.000000","120","0.250000","10"
"goldfish","Goldfish","ccBGSSSE001_GoldfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EF","060008EF","waterbreathing","Waterbreathing","REQ_Alch_Waterbreathing","Skyrim.esm","Requiem - Alchemy Redone.esp","0003AC2D","0003AC2D","positive","3","0.000000","24","0.250000","10"
"goldfish","Goldfish","ccBGSSSE001_GoldfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EF","060008EF","resist_frost","Resist Frost","REQ_Alch_ResistFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEB","0003EAEB","positive","4","4.000000","120","0.250000","10"
"glassfish","Glassfish","ccBGSSSE001_GlassfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EE","060008EE","restore_magicka","Restore Magicka","REQ_Alch_RestoreMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB17","0003EB17","positive","1","1.000000","20","0.250000","1"
"glassfish","Glassfish","ccBGSSSE001_GlassfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EE","060008EE","invisibility","Invisibility","REQ_Alch_Invisibillity","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB3D","0003EB3D","positive","2","0.000000","4","0.250000","1"
"glassfish","Glassfish","ccBGSSSE001_GlassfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EE","060008EE","fortify_illusion","Fortify Illusion","REQ_Alch_FortifyIllusion","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB27","0003EB27","positive","3","4.000000","120","0.250000","1"
"glassfish","Glassfish","ccBGSSSE001_GlassfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EE","060008EE","fortify_speech","Fortify Speech","REQ_Alch_FortifySpeech","Skyrim.esm","Requiem - Alchemy Redone.esp","000D6947","000D6947","positive","4","2.000000","120","0.250000","1"
"pygmy_sunfish","Pygmy Sunfish","ccBGSSSE001_PygmySunfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008ED","060008ED","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","1","1.000000","20","0.250000","2"
"pygmy_sunfish","Pygmy Sunfish","ccBGSSSE001_PygmySunfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008ED","060008ED","lingering_damage_magicka","Lingering Damage Magicka","REQ_Alch_LingeringDamageMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0010DE5F","0010DE5F","negative","2","2.000000","15","0.250000","2"
"pygmy_sunfish","Pygmy Sunfish","ccBGSSSE001_PygmySunfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008ED","060008ED","damage_magicka_regeneration","Damage Magicka Regeneration","REQ_Alch_DamageMagickaRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2B","00073F2B","negative","3","16.000000","60","0.250000","2"
"pygmy_sunfish","Pygmy Sunfish","ccBGSSSE001_PygmySunfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008ED","060008ED","fortify_restoration","Fortify Restoration","REQ_Alch_FortifyRestoration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB28","0003EB28","positive","4","4.000000","120","0.250000","2"
"pearlfish","Pearlfish","ccBGSSSE001_PearlfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EC","060008EC","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","1","1.000000","20","0.250000","15"
"pearlfish","Pearlfish","ccBGSSSE001_PearlfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EC","060008EC","resist_frost","Resist Frost","REQ_Alch_ResistFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEB","0003EAEB","positive","2","4.000000","120","0.250000","15"
"pearlfish","Pearlfish","ccBGSSSE001_PearlfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EC","060008EC","reflect_damage","Reflect Damage","REQ_Alch_FortifySmithing","Skyrim.esm","LoreRim - Alchemy Tweaks.esp","0003EB1D","0003EB1D","positive","3","1.000000","120","0.250000","15"
"pearlfish","Pearlfish","ccBGSSSE001_PearlfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EC","060008EC","fortify_one_handed","Fortify One-Handed","REQ_Alch_FortifyDamage_OneHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB19","0003EB19","positive","4","4.000000","120","0.250000","15"
"angelfish","Angelfish","ccBGSSSE001_AngelfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EB","060008EB","fortify_health_regeneration","Fortify Health Regeneration","REQ_Alch_FortifyHealthRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB06","0003EB06","positive","1","16.000000","300","0.250000","30"
"angelfish","Angelfish","ccBGSSSE001_AngelfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EB","060008EB","resist_fire","Resist Fire","REQ_Alch_ResistFire","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEA","0003EAEA","positive","2","4.000000","120","0.250000","30"
"angelfish","Angelfish","ccBGSSSE001_AngelfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EB","060008EB","fortify_marksman","Fortify Marksman","REQ_Alch_FortifyDamage_Marksman","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1B","0003EB1B","positive","3","4.000000","60","0.250000","30"
"angelfish","Angelfish","ccBGSSSE001_AngelfishIng","ccBGSSSE001-Fish.esm","LoreRim - Alchemy Tweaks.esp","050008EB","060008EB","waterbreathing","Waterbreathing","REQ_Alch_Waterbreathing","Skyrim.esm","Requiem - Alchemy Redone.esp","0003AC2D","0003AC2D","positive","4","0.000000","24","0.250000","30"
"felsaad_tern_feathers","Felsaad Tern Feathers","DLC2TernFeathers","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0203CD8E","0403CD8E","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","1.000000","20","0.100000","15"
"felsaad_tern_feathers","Felsaad Tern Feathers","DLC2TernFeathers","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0203CD8E","0403CD8E","fortify_speed","Fortify Speed","REQ_Alch_FortifySpeed","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1F","0003EB1F","positive","2","1.000000","120","0.100000","15"
"felsaad_tern_feathers","Felsaad Tern Feathers","DLC2TernFeathers","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0203CD8E","0403CD8E","cure_poison","Cure Poison","REQ_Alch_CurePoison","Skyrim.esm","Requiem - Alchemy Redone.esp","00109ADD","00109ADD","positive","3","2.000000","0","0.100000","15"
"felsaad_tern_feathers","Felsaad Tern Feathers","DLC2TernFeathers","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0203CD8E","0403CD8E","resist_magic","Resist Magic","REQ_Alch_ResistMagic","Skyrim.esm","Requiem - Alchemy Redone.esp","00039E51","00039E51","positive","4","2.000000","120","0.100000","15"
"emperor_parasol_moss","Emperor Parasol Moss","DLC2HangingMoss","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201FF75","0401FF75","damage_health","Damage Health","REQ_Alch_DamageHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB42","0003EB42","negative","1","12.000000","0","0.250000","1"
"emperor_parasol_moss","Emperor Parasol Moss","DLC2HangingMoss","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201FF75","0401FF75","fortify_magicka","Fortify Magicka","REQ_Alch_FortifyMagicka","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF8","0003EAF8","positive","2","8.000000","300","0.250000","1"
"emperor_parasol_moss","Emperor Parasol Moss","DLC2HangingMoss","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201FF75","0401FF75","fortify_health_regeneration","Fortify Health Regeneration","REQ_Alch_FortifyHealthRegeneration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB06","0003EB06","positive","3","16.000000","300","0.250000","1"
"emperor_parasol_moss","Emperor Parasol Moss","DLC2HangingMoss","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201FF75","0401FF75","fortify_two_handed","Fortify Two-Handed","REQ_Alch_FortifyDamage_TwoHanded","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1A","0003EB1A","positive","4","4.000000","120","0.250000","1"
"ash_creep_cluster","Ash Creep Cluster","DLC2AshCreepCluster","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD74","0401CD74","damage_stamina","Damage Stamina","REQ_Alch_DamageStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003A2C6","0003A2C6","negative","1","16.000000","0","0.250000","20"
"ash_creep_cluster","Ash Creep Cluster","DLC2AshCreepCluster","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD74","0401CD74","invisibility","Invisibility","REQ_Alch_Invisibillity","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB3D","0003EB3D","positive","2","0.000000","4","0.250000","20"
"ash_creep_cluster","Ash Creep Cluster","DLC2AshCreepCluster","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD74","0401CD74","resist_fire","Resist Fire","REQ_Alch_ResistFire","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEA","0003EAEA","positive","3","4.000000","120","0.250000","20"
"ash_creep_cluster","Ash Creep Cluster","DLC2AshCreepCluster","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD74","0401CD74","fortify_destruction","Fortify Destruction","REQ_Alch_FortifyDestruction","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB26","0003EB26","positive","4","4.000000","120","0.250000","20"
"netch_jelly","Netch Jelly","DLC2NetchJelly","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD72","0401CD72","paralysis","Paralysis","REQ_Alch_Paralysis","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F30","00073F30","negative","1","0.000000","2","0.500000","20"
"netch_jelly","Netch Jelly","DLC2NetchJelly","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD72","0401CD72","fortify_carry_weight","Fortify Carry Weight","REQ_Alch_FortifyCarryWeight","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB01","0003EB01","positive","2","4.000000","600","0.500000","20"
"netch_jelly","Netch Jelly","DLC2NetchJelly","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD72","0401CD72","restore_stamina","Restore Stamina","REQ_Alch_RestoreStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB16","0003EB16","positive","3","2.000000","20","0.500000","20"
"netch_jelly","Netch Jelly","DLC2NetchJelly","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD72","0401CD72","fear","Fear","REQ_Alch_Fear","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F20","00073F20","negative","4","2.000000","15","0.500000","20"
"ash_hopper_jelly","Ash Hopper Jelly","DLC2AshHopperJelly","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD71","0401CD71","restore_health","Restore Health","REQ_Alch_RestoreHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB15","0003EB15","positive","1","1.000000","20","0.250000","20"
"ash_hopper_jelly","Ash Hopper Jelly","DLC2AshHopperJelly","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD71","0401CD71","fortify_speed","Fortify Speed","REQ_Alch_FortifySpeed","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1F","0003EB1F","positive","2","1.000000","120","0.250000","20"
"ash_hopper_jelly","Ash Hopper Jelly","DLC2AshHopperJelly","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD71","0401CD71","resist_shock","Resist Shock","REQ_Alch_ResistShock","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAEC","0003EAEC","positive","3","4.000000","120","0.250000","20"
"ash_hopper_jelly","Ash Hopper Jelly","DLC2AshHopperJelly","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD71","0401CD71","weakness_to_frost","Weakness to Frost","REQ_Alch_WeaknessFrost","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2E","00073F2E","negative","4","4.000000","30","0.250000","20"
"boar_tusk","Boar Tusk","DLC2BoarTusk","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD6F","0401CD6F","fortify_stamina","Fortify Stamina","REQ_Alch_FortifyStamina","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF9","0003EAF9","positive","1","12.000000","300","0.500000","20"
"boar_tusk","Boar Tusk","DLC2BoarTusk","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD6F","0401CD6F","fortify_health","Fortify Health","REQ_Alch_FortifyHealth","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EAF3","0003EAF3","positive","2","12.000000","300","0.500000","20"
"boar_tusk","Boar Tusk","DLC2BoarTusk","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD6F","0401CD6F","fortify_block","Fortify Block","REQ_Alch_FortifyBlock","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB1C","0003EB1C","positive","3","4.000000","120","0.500000","20"
"boar_tusk","Boar Tusk","DLC2BoarTusk","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD6F","0401CD6F","frenzy","Frenzy","REQ_Alch_Frenzy","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F29","00073F29","negative","4","2.000000","15","0.500000","20"
"burnt_spriggan_wood","Burnt Spriggan Wood","DLC2BurntSprigganWood","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD6E","0401CD6E","weakness_to_fire","Weakness to Fire","REQ_Alch_WeaknessFire","Skyrim.esm","Requiem - Alchemy Redone.esp","00073F2D","00073F2D","negative","1","4.000000","30","0.500000","20"
"burnt_spriggan_wood","Burnt Spriggan Wood","DLC2BurntSprigganWood","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD6E","0401CD6E","fortify_alteration","Fortify Alteration","REQ_Alch_FortifyAlteration","Skyrim.esm","Requiem - Alchemy Redone.esp","0003EB24","0003EB24","positive","2","4.000000","120","0.500000","20"
"burnt_spriggan_wood","Burnt Spriggan Wood","DLC2BurntSprigganWood","Dragonborn.esm","LoreRim - Alchemy Tweaks.esp","0201CD6E","0401CD6E","silence","Silence","REQ_Alch_Silence","Requiem - Alchemy Redone.esp","Requiem - Alchemy Redone.esp","07000815","FE6B4815","positive","3","0.000000","2","0.500000","20"
